genome_id	genome_name	patric_id	refseq_locus_tag	gene	product	role_name	superclass	class	subclass	subsystem_name
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.821			Formate dehydrogenase O alpha subunit (EC 1.2.1.2) @ selenocysteine-containing	selenocysteine-containing	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Selenoproteins	Selenocysteine metabolism
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.835			Superoxide dismutase [Mn] (EC 1.15.1.1)	Superoxide dismutase [Mn] (EC 1.15.1.1)	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Stress Response	Protection from Reactive Oxygen Species
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.837			2-keto-3-deoxygluconate permease (KDG permease)	2-keto-3-deoxygluconate permease (KDG permease)	Metabolism	Carbohydrates	Monosaccharides	D-Galacturonate and D-Glucuronate Utilization
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.843			6-phosphofructokinase (EC 2.7.1.11)	6-phosphofructokinase (EC 2.7.1.11)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Glycolysis and Gluconeogenesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.846			Triosephosphate isomerase (EC 5.3.1.1)	Triosephosphate isomerase (EC 5.3.1.1)	Metabolism	Carbohydrates	CO2 fixation	Calvin-Benson cycle
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.846			Triosephosphate isomerase (EC 5.3.1.1)	Triosephosphate isomerase (EC 5.3.1.1)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Glycolysis and Gluconeogenesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.850			Universal stress protein D	Universal stress protein D	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Stress Response	Universal stress protein family
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.852			Fructose-1,6-bisphosphatase, GlpX type (EC 3.1.3.11)	Fructose-1,6-bisphosphatase, GlpX type (EC 3.1.3.11)	Metabolism	Carbohydrates	CO2 fixation	Calvin-Benson cycle
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.852			Fructose-1,6-bisphosphatase, GlpX type (EC 3.1.3.11)	Fructose-1,6-bisphosphatase, GlpX type (EC 3.1.3.11)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Glycolysis and Gluconeogenesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.853			Glycerol kinase (EC 2.7.1.30)	Glycerol kinase (EC 2.7.1.30)	Metabolism	Fatty Acids, Lipids, and Isoprenoids	Phospholipids	Glycerolipid and Glycerophospholipid Metabolism in Bacteria
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.854			Glycerol uptake facilitator protein	Glycerol uptake facilitator protein	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Stress Response: Osmotic stress	Osmoregulation
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.856			Ribonuclease E inhibitor RraA	Ribonuclease E inhibitor RraA	RNA Processing	RNA Processing	RNA processing and modification	RNA processing and degradation, bacterial
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.857			1,4-dihydroxy-2-naphthoate polyprenyltransferase (EC 2.5.1.74)	1,4-dihydroxy-2-naphthoate polyprenyltransferase (EC 2.5.1.74)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Quinone cofactors	Menaquinone biosynthesis from chorismate via 1,4-dihydroxy-2-naphthoate
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.858			ATP-dependent hsl protease ATP-binding subunit HslU	ATP-dependent hsl protease ATP-binding subunit HslU	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein degradation	Proteasome bacterial
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.859			ATP-dependent protease subunit HslV (EC 3.4.25.2)	ATP-dependent protease subunit HslV (EC 3.4.25.2)	Protein Processing	Protein Fate (folding, modification, targeting, degradation)	Protein degradation	Proteasome bacterial
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.860			Cell division protein FtsN	Cell division protein FtsN	Cellular Processes	Cell Cycle, Cell Division and Death		Cell division cluster
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.861			Transcriptional (co)regulator CytR	Transcriptional (co)regulator CytR	Regulation And Cell Signaling	Regulation and Cell signaling		CytR regulation
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.863			LSU ribosomal protein L31p @ LSU ribosomal protein L31p, zinc-dependent	LSU ribosomal protein L31p, zinc-dependent	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosomal proteins, zinc requirement
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.863			LSU ribosomal protein L31p @ LSU ribosomal protein L31p, zinc-dependent	LSU ribosomal protein L31p	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosomal proteins, zinc requirement
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.863			LSU ribosomal protein L31p @ LSU ribosomal protein L31p, zinc-dependent	LSU ribosomal protein L31p	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosome LSU, bacterial
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.867			Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3)	Aspartokinase (EC 2.7.2.4)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	"Diaminopimelate Synthesis "
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.867			Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3)	Aspartokinase (EC 2.7.2.4)	Metabolism	Amino Acids and Derivatives	Glutamine, glutamate, aspartate, asparagine; ammonia assimilation	Aspartate to Homoserine module
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.867			Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3)	Aspartokinase (EC 2.7.2.4)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Aspartate to Threonine Module
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.867			Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3)	Aspartokinase (EC 2.7.2.4)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine DAP biosynthetic pathway
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.867			Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3)	Aspartokinase (EC 2.7.2.4)		Clustering-based subsystems	Lysine Biosynthesis	Peptidase clustering with DAP
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.867			Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3)	Homoserine dehydrogenase (EC 1.1.1.3)	Metabolism	Amino Acids and Derivatives	Glutamine, glutamate, aspartate, asparagine; ammonia assimilation	Aspartate to Homoserine module
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.867			Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3)	Homoserine dehydrogenase (EC 1.1.1.3)	Metabolism	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Aspartate to Threonine Module
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.873			5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)	5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)	Metabolism	Carbohydrates	CO2 fixation	Methylenetetrahydrofolate reductase
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.873			5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)	5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)	Metabolism	Carbohydrates	C-1 compound metabolism	One-carbon metabolism by tetrahydropterines
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.874			Catalase-peroxidase KatG (EC 1.11.1.21)	Catalase-peroxidase KatG (EC 1.11.1.21)	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Stress Response	Protection from Reactive Oxygen Species
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.874			Catalase-peroxidase KatG (EC 1.11.1.21)	Catalase-peroxidase KatG (EC 1.11.1.21)	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Resistance to antibiotics and toxic compounds	Resistance to Ethionamide and Isoniazid
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.878			Transaldolase (EC 2.2.1.2)	Transaldolase (EC 2.2.1.2)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Pentose phosphate pathway
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.882			Pyruvate formate-lyase (EC 2.3.1.54)	Pyruvate formate-lyase (EC 2.3.1.54)	Energy	Energy and Precursor Metabolites Generation	Fermentation	Fermentations: Mixed acid
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.883			Pyruvate formate-lyase activating enzyme (EC 1.97.1.4)	Pyruvate formate-lyase activating enzyme (EC 1.97.1.4)	Energy	Energy and Precursor Metabolites Generation	Fermentation	Fermentations: Mixed acid
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.887			Phosphoenolpyruvate carboxylase (EC 4.1.1.31)	Phosphoenolpyruvate carboxylase (EC 4.1.1.31)	Metabolism	Cofactors, Vitamins, Prosthetic Groups	Biotin	Biotin synthesis & utilization
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.887			Phosphoenolpyruvate carboxylase (EC 4.1.1.31)	Phosphoenolpyruvate carboxylase (EC 4.1.1.31)	Energy	Energy and Precursor Metabolites Generation	Fermentation	Fermentations: Mixed acid
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.887			Phosphoenolpyruvate carboxylase (EC 4.1.1.31)	Phosphoenolpyruvate carboxylase (EC 4.1.1.31)	Energy	Energy and Precursor Metabolites Generation	Central Metabolism	Pyruvate metabolism I: anaplerotic reactions, PEP
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.888			Acetylornithine deacetylase (EC 3.5.1.16)	Acetylornithine deacetylase (EC 3.5.1.16)	Metabolism	Amino Acids and Derivatives	Arginine; urea cycle, creatine, polyamines	Arginine biosynthesis via N-acetyl-L-citrulline
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.889			N-acetyl-gamma-glutamyl-phosphate reductase (EC 1.2.1.38)	N-acetyl-gamma-glutamyl-phosphate reductase (EC 1.2.1.38)	Metabolism	Amino Acids and Derivatives	Arginine; urea cycle, creatine, polyamines	Arginine biosynthesis via N-acetyl-L-citrulline
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.889			N-acetyl-gamma-glutamyl-phosphate reductase (EC 1.2.1.38)	N-acetyl-gamma-glutamyl-phosphate reductase (EC 1.2.1.38)	Metabolism	Amino Acids and Derivatives	Proline and 4-hydroxyproline	Proline biosynthesis (for review)
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.890			Acetylglutamate kinase (EC 2.7.2.8)	Acetylglutamate kinase (EC 2.7.2.8)	Metabolism	Amino Acids and Derivatives	Arginine; urea cycle, creatine, polyamines	Arginine biosynthesis via N-acetyl-L-citrulline
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.890			Acetylglutamate kinase (EC 2.7.2.8)	Acetylglutamate kinase (EC 2.7.2.8)	Metabolism	Amino Acids and Derivatives	Proline and 4-hydroxyproline	Proline biosynthesis (for review)
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.891			Argininosuccinate lyase (EC 4.3.2.1)	Argininosuccinate lyase (EC 4.3.2.1)	Metabolism	Amino Acids and Derivatives	Arginine; urea cycle, creatine, polyamines	Arginine biosynthesis via N-acetyl-L-citrulline
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.891			Argininosuccinate lyase (EC 4.3.2.1)	Argininosuccinate lyase (EC 4.3.2.1)	Metabolism	Amino Acids and Derivatives	Proline and 4-hydroxyproline	Proline biosynthesis (for review)
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.892			Mannonate dehydratase (EC 4.2.1.8)	Mannonate dehydratase (EC 4.2.1.8)	Metabolism	Carbohydrates	Monosaccharides	D-Galacturonate and D-Glucuronate Utilization
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.893			L-galactonate transporter	L-galactonate transporter	Metabolism	Carbohydrates	Sugar acids	L-galactonate utilization
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.898			Unsaturated fatty acid biosythesis repressor FabR, TetR family	Unsaturated fatty acid biosythesis repressor FabR, TetR family		Fatty Acids, Lipids, and Isoprenoids	Unsaturated fatty acids	Delta(6)-desaturase containing cluster
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.902			Glutamate racemase (EC 5.1.1.3)	Glutamate racemase (EC 5.1.1.3)	Metabolism	Amino Acids and Derivatives		Amino acid racemase
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.912			Hexose phosphate transport protein UhpT	Hexose phosphate transport protein UhpT	Metabolism	Carbohydrates	Monosaccharides	Hexose phosphate transport system
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.913			Hexose phosphate uptake regulatory protein UhpC	Periplasmic space glucose-6-phosphate sensor protein UhpC	Metabolism	Carbohydrates	Monosaccharides	Hexose phosphate transport system
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.914			Sensor histidine protein kinase UhpB, glucose-6-phosphate specific (EC 2.7.13.3)	Hexose-phosphate uptake signal transduction histidine-protein kinase/phosphatase UhpB	Metabolism	Carbohydrates	Monosaccharides	Hexose phosphate transport system
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.915			Transcriptional regulatory protein UhpA	Hexose-phosphate uptake two-component transcriptional response regulator UhpA	Metabolism	Carbohydrates	Monosaccharides	Hexose phosphate transport system
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.917			Acetolactate synthase small subunit (EC 2.2.1.6)	Acetolactate synthase small subunit (EC 2.2.1.6)	Energy	Energy and Precursor Metabolites Generation	Fermentation	Acetolactate synthase subunits
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.917			Acetolactate synthase small subunit (EC 2.2.1.6)	Acetolactate synthase small subunit (EC 2.2.1.6)	Metabolism	Amino Acids and Derivatives	Branched-chain amino acids	Branched-Chain Amino Acid Biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.918			Acetolactate synthase large subunit (EC 2.2.1.6)	Acetolactate synthase large subunit (EC 2.2.1.6)	Energy	Energy and Precursor Metabolites Generation	Fermentation	Acetolactate synthase subunits
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.918			Acetolactate synthase large subunit (EC 2.2.1.6)	Acetolactate synthase large subunit (EC 2.2.1.6)	Metabolism	Amino Acids and Derivatives	Branched-chain amino acids	Branched-Chain Amino Acid Biosynthesis
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.941			DNA gyrase subunit B (EC 5.99.1.3)	DNA gyrase subunit B (EC 5.99.1.3)	Stress Response, Defense, Virulence	Stress Response, Defense and Virulence	Resistance to antibiotics and toxic compounds	Antibiotic targets in DNA processing
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.941			DNA gyrase subunit B (EC 5.99.1.3)	DNA gyrase subunit B (EC 5.99.1.3)	DNA Processing	DNA Processing	DNA replication	DNA topoisomerases, Type II, ATP-dependent
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.942			DNA recombination and repair protein RecF	DNA recombination and repair protein RecF	DNA Processing	DNA Processing	DNA repair	DNA repair, bacterial RecFOR pathway
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.945			LSU ribosomal protein L34p	LSU ribosomal protein L34p	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosomal proteins, single-copy
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.945			LSU ribosomal protein L34p	LSU ribosomal protein L34p	Protein Processing	Protein Synthesis	Ribosome biogenesis	Ribosome LSU, bacterial
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.948			tRNA-5-carboxymethylaminomethyl-2-thiouridine(34) synthesis protein MnmE	tRNA-5-carboxymethylaminomethyl-2-thiouridine(34) synthesis protein MnmE	RNA Processing	RNA Processing	RNA processing and modification	5-methylaminomethyl-2-thiouridine
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.948			tRNA-5-carboxymethylaminomethyl-2-thiouridine(34) synthesis protein MnmE	tRNA-5-carboxymethylaminomethyl-2-thiouridine(34) synthesis protein MnmE	Protein Processing	Protein Synthesis		Universal GTPases
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.957			Predicted inner membrane protein CbrB	Predicted inner membrane protein CbrB		Secondary Metabolism	Ribosomally-synthesized post-translationally modified peptides (RiPPs)	Tolerance to colicin E2 and CreBC signal transduction system
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.964			Phosphate transport system regulatory protein PhoU	Phosphate transport system regulatory protein PhoU	Metabolism	Phosphate Metabolism		High affinity phosphate transporter and control of PHO regulon
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.965			Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)	Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1)	Metabolism	Phosphate Metabolism		High affinity phosphate transporter and control of PHO regulon
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.966			Phosphate transport system permease protein PstA (TC 3.A.1.7.1)	Phosphate transport system permease protein PstA (TC 3.A.1.7.1)	Metabolism	Phosphate Metabolism		High affinity phosphate transporter and control of PHO regulon
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.967			Phosphate transport system permease protein PstC (TC 3.A.1.7.1)	Phosphate transport system permease protein PstC (TC 3.A.1.7.1)	Metabolism	Phosphate Metabolism		High affinity phosphate transporter and control of PHO regulon
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.968			Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)	Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)	Metabolism	Phosphate Metabolism		High affinity phosphate transporter and control of PHO regulon
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.971			ATP synthase epsilon chain (EC 3.6.3.14)	ATP synthase epsilon chain (EC 3.6.3.14)	Energy	Respiration	ATP synthases	F0F1-type ATP synthase
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.972			ATP synthase beta chain (EC 3.6.3.14)	ATP synthase beta chain (EC 3.6.3.14)	Energy	Respiration	ATP synthases	F0F1-type ATP synthase
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.973			ATP synthase gamma chain (EC 3.6.3.14)	ATP synthase gamma chain (EC 3.6.3.14)	Energy	Respiration	ATP synthases	F0F1-type ATP synthase
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.974			ATP synthase alpha chain (EC 3.6.3.14)	ATP synthase alpha chain (EC 3.6.3.14)	Energy	Respiration	ATP synthases	F0F1-type ATP synthase
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.975			ATP synthase delta chain (EC 3.6.3.14)	ATP synthase delta chain (EC 3.6.3.14)	Energy	Respiration	ATP synthases	F0F1-type ATP synthase
562.2283	Escherichia coli GSK2023	fig|562.2283.peg.976			ATP synthase F0 sector subunit b (EC 3.6.3.14)	ATP synthase F0 sector subunit b (EC 3.6.3.14)	Energy	Respiration	ATP synthases	F0F1-type ATP synthase
