genome_id	genome_name	accession	annotation	feature_type	seed_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	go	ec	pathway
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_909			929427	929921	+	495	lrp	DNA-binding transcriptional dual regulator, leucine-binding				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_910			930056	934045	+	3990	ftsK	DNA translocase at septal ring sorting daughter chromsomes				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_911			934204	934815	+	612	lolA	lipoprotein chaperone				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_912			934826	936169	+	1344	rarA	DNA-dependent ATPase involved in processing recombination intermediates at replication forks				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_913			936260	937552	+	1293	serS	seryl-tRNA synthetase, also charges selenocysteinyl-tRNA with serine				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_914			937791	940235	+	2445	dmsA	dimethyl sulfoxide reductase, anaerobic, subunit A				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_915			940246	940863	+	618	dmsB	dimethyl sulfoxide reductase, anaerobic, subunit B				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_916			940865	941728	+	864	dmsC	dimethyl sulfoxide reductase, anaerobic, subunit C				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_917			941763	942389	-	627	ycaC	putative hydrolase, isochorismatase family				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_919			942703	943851	+	1149	ycaD	putative MFS-type transporter				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_921			944061	945491	+	1431	ycaM	putative transporter				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_920			945492	946400	-	909	ycaN	putative DNA-binding transcriptional regulator				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_922			946500	947090	+	591	ycaK	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_923			947172	947912	-	741	pflA	pyruvate formate lyase activating enzyme 1				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_924			948104	950386	-	2283	pflB	pyruvate formate lyase I				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_925			950441	951298	-	858	focA	formate channel				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_926			951704	953464	-	1761	ycaO	ribosomal protein S12 methylthiotransferase accessory factor				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_927			953594	954286	+	693	ycaP	putative inner membrane protein, UPF0702 family				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_928			954485	955573	+	1089	serC	3-phosphoserine/phosphohydroxythreonine aminotransferase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_929			955644	956927	+	1284	aroA	5-enolpyruvylshikimate-3-phosphate synthetase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_930			957096	957860	+	765	ycaL	putative peptidase with chaperone function				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_931			958033	958716	+	684	cmk	cytidylate kinase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_932			958827	960500	+	1674	rpsA	30S ribosomal subunit protein S1				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_933			960660	960944	+	285	ihfB	integration host factor (IHF), DNA-binding protein, beta subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_934			961152	963416	+	2265	ycaI	inner membrane protein, ComEC family of competence proteins				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_935			963453	965201	+	1749	msbA	fused lipid transporter subunits of ABC superfamily: membrane component/ATP-binding component				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_936			965198	966184	+	987	lpxK	lipid A 4'kinase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_937			966221	967453	+	1233	ycaQ	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_938			967505	967687	+	183	ycaR	peroxide and acid resistance protein, UPF0434 family				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_939			967684	968430	+	747	kdsB	3-deoxy-manno-octulosonate cytidylyltransferase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_941			968584	969477	+	894	ycbJ	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_940			969454	970233	-	780	ycbC	conserved protein, DUF218 superfamily				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_942			970369	971154	+	786	smtA	putative S-adenosyl-L-methionine-dependent methyltransferase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_943			971151	972473	+	1323	mukF	chromosome condensin MukBEF, kleisin-like subunit, binds calcium				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_944			972454	973158	+	705	mukE	Chromosome condensin MukBEF, MukE localization factor				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_945			973158	977618	+	4461	mukB	chromosome condensin MukBEF, ATPase and DNA-binding subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_946			977879	979726	+	1848	ycbB	murein L,D-transpeptidase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_947			979907	980455	+	549	ycbK	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_948			980482	981129	+	648	ycbL	putative metal-binding enzyme				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_949			981351	982541	-	1191	aspC	aspartate aminotransferase, PLP-dependent				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_950			982726	983814	-	1089	ompF	outer membrane porin 1a (Ia;b;F)				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_952			984417	985817	-	1401	asnS	asparaginyl tRNA synthetase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_953			985986	987188	-	1203	pncB	nicotinate phosphoribosyltransferase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_955			987454	990066	+	2613	pepN	aminopeptidase N				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_956			990109	990876	-	768	ssuB	alkanesulfonate transporter subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_957			990873	991664	-	792	ssuC	putative alkanesulfonate transporter subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_958			991675	992820	-	1146	ssuD	alkanesulfonate monooxygenase, FMNH(2)-dependent				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_959			992817	993776	-	960	ssuA	aliphatic sulfonate binding protein, SsuABC ABC transporter				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_960			993769	994344	-	576	ssuE	NAD(P)H-dependent FMN reductase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_961			994700	995239	+	540	elfA	putative fimbrial-like adhesin protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_962			995322	996023	+	702	elfD	putative periplasmic pilin chaperone				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_963			996048	998648	+	2601	elfC	putative outer membrane usher protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_964			998639	999709	+	1071	elfG	putative fimbrial-like adhesin protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_965			999721	1000263	+	543	ycbU	putative fimbrial-like adhesin protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_966			1000271	1000786	+	516	ycbV	putative fimbrial-like adhesin protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_967			1000779	1001489	+	711	ycbF	putative periplasmic pilini chaperone				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_968			1001600	1002610	+	1011	pyrD	dihydro-orotate oxidase, FMN-linked				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_970			1002784	1003326	+	543	zapC	FtsZ stabilizer				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_969			1003323	1004432	-	1110	ycbX	putative 2Fe-2S cluster-containing protein; 6-N-hydroxylaminopurine resistance protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_971			1004676	1006784	+	2109	rlmL	fused 23S rRNA m(2)G2445 and m(7)G2069 methyltransferase, SAM-dependent				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_972			1006796	1008703	+	1908	uup	fused predicted transporter subunits of ABC superfamily: ATP-binding components				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_973			1008833	1010086	+	1254	pqiA	paraquat-inducible membrane protein A				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_974			1010091	1011731	+	1641	pqiB	paraquat-inducible protein B				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_975			1011728	1012291	+	564	ymbA	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_4623			1012547	1012714	+	168	rmf	ribosome modulation factor				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_976			1012784	1013302	-	519	fabA	beta-hydroxydecanoyl thioester dehydrase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_977			1013371	1015131	-	1761	ycbZ	putative peptidase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_978			1015317	1015769	+	453	matP	Ter macrodomain organizer matS-binding protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_979			1015845	1016885	-	1041	ompA	outer membrane protein A (3a;II*;G;d)				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_980			1017242	1017751	-	510	sulA	SOS cell division inhibitor				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_982			1017970	1018599	+	630	sxy	required for expression of CRP-S-dependent promoters				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_981			1018562	1020715	-	2154	yccS	inner membrane protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_983			1020734	1021180	-	447	yccF	inner membrane protein, DUF307 family				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_984			1021303	1023357	+	2055	helD	DNA helicase IV				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_985			1023389	1023847	-	459	mgsA	methylglyoxal synthase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_986			1023943	1024605	-	663	yccT	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_988			1024778	1025191	+	414	yccU	putative CoA-binding protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_989			1025236	1025553	-	318	hspQ	heat shock protein involved in degradation of mutant DnaA; hemimethylated oriC DNA-binding protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_990			1025611	1026801	-	1191	rlmI	23S rRNA m(5)C1962 methyltransferase, SAM-dependent				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_992			1026896	1027174	+	279	yccX	weak acylphosphatase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_991			1027171	1027500	-	330	tusE	sulfurtransferase required for 2-thiolation step of mnm(5)-s(2)U34-tRNA synthesis				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_993			1027591	1028250	-	660	yccA	HflBKC-binding inner membrane protein, UPF0005 family				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_995			1028971	1030089	+	1119	hyaA	hydrogenase 1, small subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_996			1030086	1031879	+	1794	hyaB	hydrogenase 1, large subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_997			1031898	1032605	+	708	hyaC	hydrogenase 1, b-type cytochrome subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_998			1032602	1033189	+	588	hyaD	hydrogenase 1 maturation protease				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_999			1033186	1033584	+	399	hyaE	putative HyaA chaperone				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_1000			1033581	1034438	+	858	hyaF	protein involved in nickel incorporation into hydrogenase-1 proteins				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_1001			1034572	1036116	+	1545	appC	cytochrome bd-II oxidase, subunit I				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_1002			1036128	1037264	+	1137	appB	cytochrome bd-II oxidase, subunit II				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_4536			1037277	1037369	+	93	yccB	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_1003			1037449	1038747	+	1299	appA	phosphoanhydride phosphorylase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_1004			1038862	1041042	-	2181	etk	cryptic autophosphorylating protein tyrosine kinase Etk				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_1005			1041062	1041508	-	447	etp	phosphotyrosine-protein phosphatase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_1006			1041496	1042635	-	1140	gfcE	lipoprotein required for formation of the O-antigen capsule, predicted exopolysaccharide export protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_1007			1042681	1044777	-	2097	gfcD	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_1008			1044777	1045523	-	747	gfcC	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_1009			1045520	1046164	-	645	gfcB	putative outer membrane lipoprotein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_1010			1046271	1046576	-	306	gfcA	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_4627			1046665	1046940	+	276	insA	IS1 repressor TnpA				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_1011			1046859	1047362	+	504	insB1	IS1 transposase B				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_1012			1047795	1048007	-	213	cspH	stress protein, member of the CspA-family				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_1013			1048293	1048505	+	213	cspG	cold shock protein homolog, cold-inducible				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_4585			1048679	1048909	+	231	ymcE	cold shock gene				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_1014			1048899	1049072	+	174	gnsA	multicopy suppressor of secG(Cs) and fabA6(Ts); predicted regulator of phosphatidylethanolamine synthesis				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_1015			1049121	1050194	-	1074	yccM	putative 4Fe-4S membrane protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_1016			1050266	1053010	-	2745	torS	hybrid sensory histidine kinase in two-component regulatory system with TorR				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_1018			1053093	1054121	+	1029	torT	periplasmic sensory protein associated with the TorRS two-component regulatory system				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_1017			1054094	1054786	-	693	torR	DNA-binding response regulator in two-component regulatory system with TorS				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_1019			1054916	1056088	+	1173	torC	trimethylamine N-oxide (TMAO) reductase I, cytochrome c-type subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_1020			1056088	1058634	+	2547	torA	trimethylamine N-oxide (TMAO) reductase I, catalytic subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_1021			1058631	1059230	+	600	torD	TorA-maturation chaperone				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_1022			1059382	1059687	-	306	cbpM	modulator of CbpA co-chaperone				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_1023			1059687	1060607	-	921	cbpA	curved DNA-binding protein, DnaJ homologue that functions as a co-chaperone of DnaK				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_1024			1060868	1062124	+	1257	yccE	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_1025			1062417	1063658	+	1242	agp	glucose-1-phosphatase/inositol phosphatase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_1026			1063696	1063923	-	228	yccJ	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_1027			1063944	1064540	-	597	wrbA	NAD(P)H:quinone oxidoreductase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_4621			1064913	1065086	+	174	ymdF	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_1029			1065343	1066671	-	1329	rutG	pyrimidine permease				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_1030			1066692	1067186	-	495	rutF	flavin:NADH reductase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_1031			1067197	1067787	-	591	rutE	malonic semialdehyde reductase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_1032			1067797	1068597	-	801	rutD	putative aminoacrylate hydrolase, reactive intermediate detoxification				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_1033			1068605	1068991	-	387	rutC	putative aminoacrylate deaminase, reactive intermediate detoxification				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_1034			1069003	1069695	-	693	rutB	ureidoacrylate amidohydrolase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_1035			1069695	1070843	-	1149	rutA	pyrimidine oxygenase, FMN-dependent				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_1036			1071074	1071712	+	639	rutR	DNA-binding transcriptional repressor for rut operon				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_1037			1071752	1075714	-	3963	putA	fused DNA-binding transcriptional regulator/proline dehydrogenase/pyrroline-5-carboxylate dehydrogenase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_1040			1076137	1077645	+	1509	putP	proline:sodium symporter				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_1043			1079075	1080202	+	1128	efeO	inactive ferrous ion transporter EfeUOB				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_1044			1080208	1081479	+	1272	efeB	deferrrochelatase, periplasmic				
